titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
"Sarah Dupont, codirectora del documental ‘River of Gold’: “Ha sido muy difícil para alguien que ama la Amazonía ver cómo se destruye”",26 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/sarah-dupont-codirectora-de-river-of-gold-entrevista/,2021-05-26,2021,5,26,22,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Perú: cuatro experiencias de comunidades que le hacen frente a la pandemia y conservan su biodiversidad,19 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/peru-comunidades-le-hacen-frente-a-la-pandemia-conservacion/,2021-05-19,2021,5,19,16,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['biodiversidad'], 'sociedad_comunidades': ['comunidad']}",False,biodiversidad
Cuatro experiencias de rescate de aves en peligro de extinción,13 May 2021,Mongabay Latam,https://es.mongabay.com/2021/05/cuatro-experiencias-de-rescate-de-aves-en-peligro-de-extincion/,2021-05-13,2021,5,13,10,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['ave', 'extinción']}",False,"ave, extinción"
Aguaymanto: ¿Una fruta que protege al oso andino que habita en el parque Manu de Perú?,12 May 2021,Francesca García Delgado,https://es.mongabay.com/2021/05/aguaymanto-fruta-que-protege-al-oso-andino-peru/,2021-05-12,2021,5,12,16,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['parque', 'proteger']}",False,"parque, proteger"
Bolivia: guardaparques reclaman por aumento de concesiones mineras en el Parque Nacional Madidi,11 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/bolivia-guardaparques-reclaman-por-aumento-de-concesiones-mineras/,2021-05-11,2021,5,11,13,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['parque']},False,parque
Perú: fiscalía confirma tala ilegal en bosque intacto tras invasión de asociación de israelitas,6 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/peru-tala-ilegal-invasion-israelitas/,2021-05-06,2021,5,6,14,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'politica_gobernabilidad': ['fiscalía'], 'crimen_ilegalidad': ['ilegal']}",False,bosque
Madre de Dios: deforestación por minería ilegal crece en el Pariamanu y ya supera las 200 hectáreas,5 May 2021,Enrique Vera,https://es.mongabay.com/2021/05/deforestacion-mineria-ilegal-pariamanu-peru/,2021-05-05,2021,5,5,17,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['deforestación'], 'crimen_ilegalidad': ['ilegal']}",False,deforestación
Mordaza legal: al menos 156 defensores ambientales demandados por proteger su territorio en cuatro países de Latinoamérica,4 May 2021,"Michelle Carrere, Vanessa Romo",https://es.mongabay.com/2021/05/mordaza-legal-al-menos-156-defensores-ambientales-demandados-por-proteger-su-territorio/,2021-05-04,2021,5,4,17,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['proteger'], 'sociedad_comunidades': ['territorio']}",False,proteger
"Perú: alrededor de cien personas solicitaron protección por defender derechos humanos, ambientales e indígenas",3 May 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/05/peru-personas-solicitaron-proteccion-por-defender-derechos-humanos/,2021-05-03,2021,5,3,14,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['protección'], 'politica_gobernabilidad': ['derecho'], 'sociedad_comunidades': ['indígena']}",False,protección
Aumenta la violencia en la Amazonía peruana | Historia gráfica,30 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/aumenta-la-violencia-en-la-amazonia-peruana-historia-grafica/,2021-04-30,2021,4,30,10,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'crimen_ilegalidad': ['violencia']}",False,amazonía
"Chile, Perú y Ecuador se unen para salvar al gaviotín chico en peligro de extinción",29 Abr 2021,Barinia Montoya,https://es.mongabay.com/2021/04/chile-peru-y-ecuador-se-unen-para-salvar-al-gaviotin-chico-en-peligro-de-extincion/,2021-04-29,2021,4,29,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['extinción']},False,extinción
Día Internacional del Tapir: el ‘arquitecto del bosque’ enfrenta la extinción,27 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/dia-internacional-tapir-extincion/,2021-04-27,2021,4,27,11,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['bosque', 'extinción']}",False,"bosque, extinción"
Narcotráfico y un parque amazónico partido en dos: la carretera de Bolsonaro para conectar Perú y Brasil,26 Abr 2021,Mongabay Latam / Folha,https://es.mongabay.com/2021/04/narcotrafico-y-un-parque-amazonico-partido-en-dos-la-carretera-de-bolsonaro-para-conectar-peru-y-brasil/,2021-04-26,2021,4,26,17,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['parque']},False,parque
#ExpedicionesCientíficas | Un ecosistema peruano extraordinario llamado Punta San Juan,24 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/expedicionescientificas-en-punta-san-juan/,2021-04-24,2021,4,24,10,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['ecosistema']},False,ecosistema
Perú: avanza carretera que amenaza la Reserva Nacional de Paracas,19 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/reserva-paracas-carretera-amenaza-area-protegida/,2021-04-19,2021,4,19,10,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['reserva'], 'crimen_ilegalidad': ['amenazar']}",False,reserva
"Alerta por expansión de cultivo de piña en Costa Rica, «marea café» en Chile, especies amenazadas y más",18 Abr 2021,Mongabay Latam,https://es.mongabay.com/2021/04/expansion-de-cultivo-de-pina-marea-cafe-en-chile-especies-amenazadas-y-mas/,2021-04-18,2021,4,18,18,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['especie', 'marea'], 'crimen_ilegalidad': ['amenazado']}",False,"especie, marea"
El Cañoncillo: uno de los últimos bosques secos de la costa peruana en la mira de taladores ilegales,16 Abr 2021,Talía Lostaunau,https://es.mongabay.com/2021/04/bosque-seco-el-canoncillo-la-libertad-peru-tala-ilegal/,2021-04-16,2021,4,16,18,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['bosque'], 'crimen_ilegalidad': ['ilegal']}",False,bosque
"Perú: se crea Yavarí Tapiche, la primera reserva indígena para pueblos en aislamiento en Loreto",15 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/yavari-tapiche-la-primera-reserva-indigena-para-pueblos-en-aislamiento-en-loreto/,2021-04-15,2021,4,15,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['reserva'], 'sociedad_comunidades': ['pueblo']}",False,reserva
La lideresa Kichwa que defiende su territorio de taladores ilegales y narcotraficantes en la Amazonía de Perú,10 Abr 2021,Gloria Alvitres,https://es.mongabay.com/2021/04/lideresa-kichwa-taladores-ilegales-y-narcotraficantes-amazonia-de-peru-ambientalista-amenazada/,2021-04-10,2021,4,10,17,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['lideresa', 'territorio'], 'crimen_ilegalidad': ['ilegal', 'narcotraficant']}",False,amazonía
Menonitas en Perú: la historia oculta de la entrega de bosques en Masisea,9 Abr 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/04/menonitas-peru-historia-entrega-bosques-masisea/,2021-04-09,2021,4,9,13,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosque']},False,bosque
ACR Chuyapi Urusayhua: nace una nueva área de conservación para proteger el agua en el Cusco,30 Mar 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/03/peru-cusco-acr-chuyapi-urusayhua/,2021-03-30,2021,3,30,16,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['conservación', 'proteger', 'área']}",False,"conservación, proteger, área"
"La lucha de las lideresas en Perú y Colombia, descubren nueva serpiente en Ecuador, nuevo parque nacional en Argentina y más",28 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/la-lucha-de-las-lideresas-en-peru-y-colombia-descubren-nueva-serpiente-en-ecuador-nuevo-parque-nacional-en-argentina-y-mas/,2021-03-28,2021,3,28,21,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['parque'], 'sociedad_comunidades': ['lideresa']}",False,parque
"El legado de Benjamín Rodríguez, el líder indígena que luchó por la conservación en Perú",27 Mar 2021,Anna-Catherine Brigida,https://es.mongabay.com/2021/03/el-legado-de-benjamin-rodriguez-el-lider-indigena-que-lucho-por-la-conservacion-en-peru/,2021-03-27,2021,3,27,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['conservación'], 'sociedad_comunidades': ['líder']}",False,conservación
#ExpedicionesCientíficas | Nuevas especies en las profundidades del mar peruano,19 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/expedicionescientificas-nuevas-especies-en-las-profundidades-del-mar-peruano/,2021-03-19,2021,3,19,10,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'mar']}",False,"especie, mar"
Bosques de comunidades indígenas salvan a poblaciones en la Amazonía de Perú | Historia gráfica,18 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/bosques-de-comunidades-indigenas-salvan-a-poblaciones-en-la-amazonia-de-peru-historia-grafica/,2021-03-18,2021,3,18,15,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'bosque'], 'sociedad_comunidades': ['comunidad', 'indígena', 'población']}",False,"amazonía, bosque"
El peligroso camino de la reactivación económica en la Amazonía peruana,14 Mar 2021,Enrique Vera,https://es.mongabay.com/2021/03/reactivacion-economica-amazonia-peru-carreteras-minerias-bosques/,2021-03-14,2021,3,14,11,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
"Deforestación en Colombia, alarma por incendios en Bolivia, descubren nueva rana en Perú y más",14 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/deforestacion-en-colombia-alarma-por-incendios-en-bolivia-descubren-nueva-rana-en-peru-y-mas/,2021-03-14,2021,3,14,15,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['deforestación']},False,deforestación
Carretera Iquitos-Saramiriza: los riesgos ambientales de construir una vía en la Amazonía peruana | Historia gráfica,11 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/carretera-iquitos-saramiriza-los-riesgos-ambientales-de-construir-una-via-en-la-amazonia-peruana-historia-grafica/,2021-03-11,2021,3,11,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['amazonía']},False,amazonía
Científicos encuentran nueva especie de rana para la ciencia en terreno donde opera mina de oro,9 Mar 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/03/cientificos-ranita-nueva-ciencia-mina-oro/,2021-03-09,2021,3,9,16,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['especie']},False,especie
"Bellavista-El Estrecho: la carretera que ha traído invasiones, conflictos sociales y daños ambientales en la Amazonía de Perú",4 Mar 2021,Gloria Alvitres,https://es.mongabay.com/2021/03/bellavista-el-estrecho-la-carretera-que-ha-traido-invasiones-conflictos-sociales-y-danos-ambientales-en-la-amazonia-de-peru/,2021-03-04,2021,3,4,18,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['social']}",False,amazonía
COVID-19 en la Amazonía peruana: la lucha de los pueblos indígenas por sobrevivir,3 Mar 2021,Barbara Fraser,https://es.mongabay.com/2021/03/covid-19-amazonia-peru-pueblos-indigenas-comando-matico-medicina-tradicional/,2021-03-03,2021,3,3,13,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'sociedad_comunidades': ['indígena', 'pueblo']}",False,amazonía
Comunidades del bajo Putumayo cuidan a sus peces y al parque Yaguas en medio de la pandemia,17 Feb 2021,Talía Lostaunau,https://es.mongabay.com/2021/02/comunidades-indigenas-putumayo-parque-yaguas-arahuanas-paiches-peru/,2021-02-17,2021,2,17,17,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['parque', 'pez'], 'sociedad_comunidades': ['comunidad']}",False,"parque, pez"
El misterio del águila del Chaco: un ave en peligro que muy pocos estudian,3 Feb 2021,Rodolfo Chisleanschi,https://es.mongabay.com/2021/02/aguila-del-chaco-ave-en-peligro-argentina/,2021-02-03,2021,2,3,14,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['ave']},False,ave
Perú: bosques de comunidades indígenas salvan a poblaciones de Loreto durante la pandemia,2 Feb 2021,Ramiro Escobar,https://es.mongabay.com/2021/02/bora-comunidades-indigenas-loreto-bosque-pandemia-peru/,2021-02-02,2021,2,2,13,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque'], 'sociedad_comunidades': ['comunidad', 'indígena', 'población']}",False,bosque
Especies marinas podrían extinguirse sin ser conocidas por falta de información genética,28 Ene 2021,Michelle Carrere,https://es.mongabay.com/2021/01/especies-marinas-podrian-extinguirse-sin-ser-conocidas-por-falta-de-informacion-genetica/,2021-01-28,2021,1,28,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['especie', 'marino']}",False,"especie, marino"
Escalada de violencia en la Amazonía peruana: denuncian que al menos 15 líderes están amenazados y sin protección,25 Ene 2021,Enrique Vera,https://es.mongabay.com/2021/01/amazonia-peru-lideres-indigenas-defensores-ambientales-protocolo/,2021-01-25,2021,1,25,18,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía', 'protección'], 'sociedad_comunidades': ['líder'], 'crimen_ilegalidad': ['amenazado', 'violencia']}",False,"amazonía, protección"
Mongabay Latam: 12 voces que marcaron el 2020,30 Dic 2020,Antonio José Paz Cardona,https://es.mongabay.com/2020/12/mongabay-latam-12-voces-que-marcaron-el-2020/,2020-12-30,2020,12,30,8,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['marcar']},False,marcar
Perú: las 10 historias ambientales que marcaron el 2020,22 Dic 2020,Mongabay Latam,https://es.mongabay.com/2020/12/peru-10-historias-ambientales-2020/,2020-12-22,2020,12,22,9,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['marcar']},False,marcar
Tamshiyacu: justicia absuelve a responsables de deforestación de casi 2000 hectáreas de bosque en Perú,19 Dic 2020,Mongabay.com,https://es.mongabay.com/2020/12/peru-tamshiyacu-sentencia-deforestacion-bosque/,2020-12-19,2020,12,19,15,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['bosque', 'deforestación'], 'politica_gobernabilidad': ['justicia']}",False,"bosque, deforestación"
Comunidad indígena cacataibo defiende sus bosques del narcotráfico | Historia gráfica,10 Dic 2020,Mongabay Latam,https://es.mongabay.com/2020/12/comunidad-indigena-cacataibo-santa-martha-narcotrafico-peru/,2020-12-10,2020,12,10,11,"['biodiversidad_conservacion', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['bosque'], 'sociedad_comunidades': ['comunidad']}",False,bosque
Perú: Proyecto de ley atenta contra áreas protegidas en bosques secos,7 Dic 2020,Yvette Sierra Praeli,https://es.mongabay.com/2020/12/peru-congreso-proyecto-ley-recorte-areas-naturales-protegidas/,2020-12-07,2020,12,7,11,"['biodiversidad_conservacion', 'politica_gobernabilidad']","{'biodiversidad_conservacion': ['bosque', 'protegido', 'área'], 'politica_gobernabilidad': ['ley']}",False,"bosque, protegido, área"
Expedición virtual: la increíble fauna silvestre del Parque Nacional Yaguas,6 Dic 2020,Mongabay Latam,https://es.mongabay.com/2020/12/peru-expedicion-virtual-parque-nacional-yaguas/,2020-12-06,2020,12,6,10,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['fauna', 'parque']}",False,"fauna, parque"
"“La actividad minera ilegal es una amenaza latente para el Parque Nacional Alto Purús”: Eliabett Ayrampo, guardaparque en Perú",24 Nov 2020,Alexandra de Amesti,https://es.mongabay.com/2020/11/peru-parque-nacional-alto-purus-eliabett-ayrampo-guardaparque/,2020-11-24,2020,11,24,19,"['biodiversidad_conservacion', 'economia_desarrollo', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['parque'], 'economia_desarrollo': ['actividad'], 'crimen_ilegalidad': ['amenaza', 'ilegal']}",False,parque
Menonitas en Perú: fiscalía sorprende a grupo talando sin autorización y ordena paralizar deforestación en Loreto,18 Nov 2020,Yvette Sierra Praeli,https://es.mongabay.com/2020/11/menonitas-peru-deforestacion-loreto/,2020-11-18,2020,11,18,16,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['deforestación'], 'politica_gobernabilidad': ['fiscalía'], 'crimen_ilegalidad': ['grupo']}",False,deforestación
"Perú: Queuña Raymi, una fiesta campesina para poblar de bosques las alturas del Cusco",16 Nov 2020,Guillermo Reaño,https://es.mongabay.com/2020/11/peru-fiesta-campesina-bosques-cusco/,2020-11-16,2020,11,16,14,['biodiversidad_conservacion'],{'biodiversidad_conservacion': ['bosques']},False,bosques
"Mineros ilegales de Ecuador llegan a la Cordillera del Cóndor en Perú, ballenas son clave en la lucha contra el cambio climático y más",15 Nov 2020,Mongabay Latam,https://es.mongabay.com/2020/11/mineros-ilegales-de-ecuador-llegan-a-la-cordillera-del-condor-en-peru-ballenas-son-clave-en-la-lucha-contra-el-cambio-climatico-y-mas/,2020-11-15,2020,11,15,24,"['biodiversidad_conservacion', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['cambio', 'climático', 'cordillera'], 'crimen_ilegalidad': ['ilegal']}",False,"cambio, climático, cordillera"
Ximena Vélez: la bióloga marina que une ecología con genética para proteger el océano,14 Nov 2020,Michelle Carrere,https://es.mongabay.com/2020/11/ximena-velez-la-biologa-marina-que-une-ecologia-con-genetica-para-proteger-el-oceano/,2020-11-14,2020,11,14,14,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['marino', 'océano', 'proteger']}",False,"marino, océano, proteger"
Cordillera del Cóndor: mineros ilegales ecuatorianos siguen operando en territorio peruano| Historia gráfica,12 Nov 2020,Mongabay Latam,https://es.mongabay.com/2020/11/cordillera-del-condor-mineros-ilegales-ecuatorianos-siguen-operando-en-territorio-peruano-historia-grafica/,2020-11-12,2020,11,12,13,"['biodiversidad_conservacion', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['cordillera'], 'sociedad_comunidades': ['territorio'], 'crimen_ilegalidad': ['ilegal']}",False,cordillera
Perú: pescadores demandan a Minem y Perupetro por adjudicación de lotes petroleros en el mar,10 Nov 2020,Michelle Carrere,https://es.mongabay.com/2020/11/peru-pescadores-demandan-a-minem-y-perupetro-por-adjudicacion-de-lotes-petroleros-en-el-mar/,2020-11-10,2020,11,10,15,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar'], 'economia_desarrollo': ['pescador']}",False,mar
Parque Nacional Ichigkat Muja: la historia del área protegida que nació incompleta,9 Nov 2020,Enrique Vera,https://es.mongabay.com/2020/11/cordillera-del-condor-mineria-ilegal-parque-ichigkat-muja-peru/,2020-11-09,2020,11,9,12,['biodiversidad_conservacion'],"{'biodiversidad_conservacion': ['parque', 'protegido', 'área']}",False,"parque, protegido, área"
